gacha_id,card_id,card_type,rarity,odds,is_pickup,recommend_order,is_prize_selectable
20003,101001,1,3,3334,1,300,0
20003,101301,1,3,3333,1,200,0
20003,101701,1,3,3334,1,100,0
20003,103001,1,3,3334,1,50,0
20004,20001,2,2,46190,0,0,0
20004,20002,2,2,46190,0,0,0
20004,20003,2,2,46190,0,0,0
20004,20004,2,2,46190,0,0,0
20004,20005,2,2,46191,0,0,0
20004,20006,2,2,46191,0,0,0
20004,20007,2,2,46191,0,0,0
20004,20008,2,2,46191,0,0,0
20004,20009,2,2,46191,0,0,0
20004,20010,2,2,46190,0,0,0
20004,20011,2,2,46191,0,0,0
20004,20012,2,2,46191,0,0,0
20004,20013,2,2,46191,0,0,0
20004,20014,2,2,46190,0,0,0
20004,20015,2,2,46191,0,0,0
20004,20016,2,2,46191,0,0,0
20004,20017,2,2,46190,0,0,0
20004,20018,2,2,46190,0,0,0
20004,20019,2,2,46190,0,0,0
20004,20020,2,2,46190,0,0,0
20004,20021,2,2,46190,0,0,0
20004,30001,2,3,1500,1,100,0
20004,30002,2,3,1500,1,99,0
20004,30003,2,3,1500,1,98,0
20004,30004,2,3,1500,1,97,0
20004,30005,2,3,1500,1,96,0
20004,30006,2,3,1500,1,95,0
20004,30007,2,3,1500,1,94,0
20004,30008,2,3,1500,1,93,0
20004,30009,2,3,1500,1,92,0
20004,30010,2,3,1500,1,91,0
20004,30011,2,3,1500,1,90,0
20004,30012,2,3,1500,1,89,0
20004,30013,2,3,1500,1,88,0
20004,30014,2,3,1500,1,87,0
20004,30015,2,3,1500,1,86,0
20004,30016,2,3,1500,1,85,0
20004,30017,2,3,1500,1,84,0
20004,30018,2,3,1500,1,83,0
20004,30020,2,3,1500,1,81,0
20004,30021,2,3,1500,1,80,0
20005,100101,1,3,25642,1,1,0
20005,100201,1,3,25641,1,2,0
20005,100301,1,3,25641,1,3,0
20005,100401,1,3,25641,1,4,0
20005,100601,1,3,25641,1,5,0
20005,101001,1,3,25641,1,6,0
20005,101301,1,3,25641,1,7,0
20005,101501,1,3,25641,1,8,0
20005,101701,1,3,25641,1,9,0
20005,103001,1,3,25641,1,10,0
20005,102601,1,3,25641,1,11,0
20005,102301,1,3,25641,1,12,0
20005,100302,1,3,25641,1,13,0
20005,101302,1,3,25641,1,14,0
20005,103801,1,3,25641,1,15,0
20005,105001,1,3,25641,1,16,0
20005,104601,1,3,25641,1,38,0
20005,101601,1,3,25641,1,37,0
20005,102402,1,3,25641,1,17,0
20005,101802,1,3,25641,1,18,0
20005,102001,1,3,25641,1,19,0
20005,101201,1,3,25641,1,20,0
20005,101402,1,3,25641,1,21,0
20005,101102,1,3,25641,1,22,0
20005,100501,1,3,25641,1,23,0
20005,104001,1,3,25641,1,24,0
20005,100102,1,3,25641,1,25,0
20005,100402,1,3,25641,1,26,0
20005,105801,1,3,25641,1,27,0
20005,103701,1,3,25641,1,28,0
20005,105602,1,3,25641,1,29,0
20005,102801,1,3,25641,1,30,0
20005,101901,1,3,25641,1,31,0
20005,103002,1,3,25641,1,32,0
20005,104502,1,3,25641,1,33,0
20005,103901,1,3,25641,1,34,0
20005,102501,1,3,25641,1,39,0
20005,101702,1,3,25641,1,35,0
20005,104002,1,3,25641,1,36,0
20006,30001,2,3,22223,1,1,0
20006,30002,2,3,22223,1,2,0
20006,30003,2,3,22223,1,3,0
20006,30004,2,3,22223,1,4,0
20006,30005,2,3,22223,1,5,0
20006,30006,2,3,22223,1,6,0
20006,30007,2,3,22223,1,7,0
20006,30008,2,3,22223,1,8,0
20006,30009,2,3,22223,1,9,0
20006,30010,2,3,22223,1,10,0
20006,30011,2,3,22222,1,11,0
20006,30012,2,3,22222,1,12,0
20006,30013,2,3,22222,1,13,0
20006,30014,2,3,22222,1,14,0
20006,30015,2,3,22222,1,15,0
20006,30016,2,3,22222,1,16,0
20006,30017,2,3,22222,1,17,0
20006,30018,2,3,22222,1,18,0
20006,30020,2,3,22222,1,19,0
20006,30021,2,3,22222,1,20,0
20006,30024,2,3,22222,1,21,0
20006,30026,2,3,22222,1,22,0
20006,30027,2,3,22222,1,43,0
20006,30028,2,3,22222,1,23,0
20006,30029,2,3,22222,1,24,0
20006,30031,2,3,22222,1,25,0
20006,30032,2,3,22222,1,26,0
20006,30038,2,3,22222,1,27,0
20006,30039,2,3,22222,1,28,0
20006,30040,2,3,22222,1,29,0
20006,30042,2,3,22222,1,30,0
20006,30055,2,3,22222,1,31,0
20006,30056,2,3,22222,1,32,0
20006,30048,2,3,22222,1,33,0
20006,30045,2,3,22222,1,34,0
20006,30046,2,3,22222,1,35,0
20006,30054,2,3,22222,1,44,0
20006,30034,2,3,22222,1,36,0
20006,30036,2,3,22222,1,37,0
20006,30063,2,3,22222,1,38,0
20006,30064,2,3,22222,1,39,0
20006,30065,2,3,22222,1,40,0
20006,30043,2,3,22222,1,41,0
20006,30068,2,3,22222,1,45,0
20006,30069,2,3,22222,1,42,0
20007,100701,1,2,121250,0,0,0
20007,100801,1,2,121250,0,0,0
20007,100901,1,2,121250,0,0,0
20007,101101,1,2,121250,0,0,0
20007,101401,1,2,121250,0,0,0
20007,101801,1,2,121250,0,0,0
20007,102401,1,2,121250,0,0,0
20007,104501,1,2,121250,0,0,0
20007,100101,1,3,770,1,1,0
20007,100201,1,3,770,1,2,0
20007,100301,1,3,770,1,3,0
20007,100401,1,3,770,1,4,0
20007,100601,1,3,770,1,5,0
20007,101001,1,3,770,1,6,0
20007,101301,1,3,770,1,7,0
20007,101501,1,3,770,1,8,0
20007,101701,1,3,770,1,9,0
20007,103001,1,3,769,1,10,0
20007,102601,1,3,769,1,11,0
20007,102301,1,3,769,1,12,0
20007,100302,1,3,769,1,13,0
20007,101302,1,3,769,1,14,0
20007,103801,1,3,769,1,15,0
20007,105001,1,3,769,1,16,0
20007,104601,1,3,769,1,38,0
20007,101601,1,3,769,1,37,0
20007,102402,1,3,769,1,17,0
20007,101802,1,3,769,1,18,0
20007,102001,1,3,769,1,19,0
20007,101201,1,3,769,1,20,0
20007,101402,1,3,769,1,21,0
20007,101102,1,3,769,1,22,0
20007,100501,1,3,769,1,23,0
20007,104001,1,3,769,1,24,0
20007,100102,1,3,769,1,25,0
20007,100402,1,3,769,1,26,0
20007,105801,1,3,769,1,27,0
20007,103701,1,3,769,1,28,0
20007,105602,1,3,769,1,29,0
20007,102801,1,3,769,1,30,0
20007,101901,1,3,769,1,31,0
20007,103002,1,3,769,1,32,0
20007,104502,1,3,769,1,33,0
20007,103901,1,3,769,1,34,0
20007,102501,1,3,769,1,39,0
20007,101702,1,3,769,1,35,0
20007,104002,1,3,769,1,36,0
20008,20001,2,2,30313,0,0,0
20008,20002,2,2,30313,0,0,0
20008,20003,2,2,30313,0,0,0
20008,20004,2,2,30313,0,0,0
20008,20005,2,2,30313,0,0,0
20008,20006,2,2,30313,0,0,0
20008,20007,2,2,30313,0,0,0
20008,20008,2,2,30313,0,0,0
20008,20009,2,2,30313,0,0,0
20008,20010,2,2,30313,0,0,0
20008,20011,2,2,30313,0,0,0
20008,20012,2,2,30313,0,0,0
20008,20013,2,2,30313,0,0,0
20008,20014,2,2,30313,0,0,0
20008,20015,2,2,30313,0,0,0
20008,20016,2,2,30313,0,0,0
20008,20017,2,2,30312,0,0,0
20008,20018,2,2,30312,0,0,0
20008,20019,2,2,30312,0,0,0
20008,20020,2,2,30312,0,0,0
20008,20021,2,2,30312,0,0,0
20008,20023,2,2,30312,0,0,0
20008,20024,2,2,30312,0,0,0
20008,20025,2,2,30312,0,0,0
20008,20027,2,2,30312,0,0,0
20008,20028,2,2,30312,0,0,0
20008,20029,2,2,30312,0,0,0
20008,20031,2,2,30312,0,0,0
20008,20034,2,2,30312,0,0,0
20008,20035,2,2,30312,0,0,0
20008,20037,2,2,30312,0,0,0
20008,20038,2,2,30312,0,0,0
20008,30001,2,3,667,1,1,0
20008,30002,2,3,667,1,2,0
20008,30003,2,3,667,1,3,0
20008,30004,2,3,667,1,4,0
20008,30005,2,3,667,1,5,0
20008,30006,2,3,667,1,6,0
20008,30007,2,3,667,1,7,0
20008,30008,2,3,667,1,8,0
20008,30009,2,3,667,1,9,0
20008,30010,2,3,667,1,10,0
20008,30011,2,3,667,1,11,0
20008,30012,2,3,667,1,12,0
20008,30013,2,3,667,1,13,0
20008,30014,2,3,667,1,14,0
20008,30015,2,3,667,1,15,0
20008,30016,2,3,667,1,16,0
20008,30017,2,3,667,1,17,0
20008,30018,2,3,667,1,18,0
20008,30020,2,3,667,1,19,0
20008,30021,2,3,667,1,20,0
20008,30024,2,3,667,1,21,0
20008,30026,2,3,667,1,22,0
20008,30027,2,3,667,1,43,0
20008,30028,2,3,667,1,23,0
20008,30029,2,3,667,1,24,0
20008,30031,2,3,667,1,25,0
20008,30032,2,3,667,1,26,0
20008,30038,2,3,667,1,27,0
20008,30039,2,3,667,1,28,0
20008,30040,2,3,667,1,29,0
20008,30042,2,3,666,1,30,0
20008,30055,2,3,666,1,31,0
20008,30056,2,3,666,1,32,0
20008,30048,2,3,666,1,33,0
20008,30045,2,3,666,1,34,0
20008,30046,2,3,666,1,35,0
20008,30054,2,3,666,1,44,0
20008,30034,2,3,666,1,36,0
20008,30036,2,3,666,1,37,0
20008,30063,2,3,666,1,38,0
20008,30064,2,3,666,1,39,0
20008,30065,2,3,666,1,40,0
20008,30043,2,3,666,1,41,0
20008,30068,2,3,666,1,45,0
20008,30069,2,3,666,1,42,0
30002,102701,1,1,98750,0,0,0
30002,103201,1,1,98750,0,0,0
30002,103501,1,1,98750,0,0,0
30002,104101,1,1,98750,0,0,0
30002,105201,1,1,98750,0,0,0
30002,105601,1,1,98750,0,0,0
30002,106001,1,1,98750,0,0,0
30002,106101,1,1,98750,0,0,0
30002,100701,1,2,22500,0,0,0
30002,100801,1,2,22500,0,0,0
30002,100901,1,2,22500,0,0,0
30002,101101,1,2,22500,0,0,0
30002,101401,1,2,22500,0,0,0
30002,101801,1,2,22500,0,0,0
30002,102401,1,2,22500,0,0,0
30002,104501,1,2,22500,0,0,0
30002,100101,1,3,3334,1,800,0
30002,100201,1,3,3334,1,700,0
30002,100301,1,3,3334,1,600,0
30002,100401,1,3,3333,1,500,0
30002,100601,1,3,3333,1,400,0
30002,101001,1,3,3333,1,300,0
30002,101301,1,3,3333,1,200,0
30002,101701,1,3,3333,1,100,0
30002,103001,1,3,3333,1,50,0
30003,10001,2,1,16122,0,0,0
30003,10002,2,1,16122,0,0,0
30003,10003,2,1,16122,0,0,0
30003,10004,2,1,16122,0,0,0
30003,10005,2,1,16122,0,0,0
30003,10006,2,1,16122,0,0,0
30003,10007,2,1,16122,0,0,0
30003,10008,2,1,16122,0,0,0
30003,10009,2,1,16122,0,0,0
30003,10010,2,1,16122,0,0,0
30003,10011,2,1,16122,0,0,0
30003,10012,2,1,16122,0,0,0
30003,10013,2,1,16122,0,0,0
30003,10014,2,1,16122,0,0,0
30003,10015,2,1,16122,0,0,0
30003,10016,2,1,16122,0,0,0
30003,10017,2,1,16122,0,0,0
30003,10018,2,1,16122,0,0,0
30003,10019,2,1,16122,0,0,0
30003,10020,2,1,16122,0,0,0
30003,10021,2,1,16122,0,0,0
30003,10022,2,1,16122,0,0,0
30003,10023,2,1,16122,0,0,0
30003,10024,2,1,16122,0,0,0
30003,10025,2,1,16122,0,0,0
30003,10026,2,1,16122,0,0,0
30003,10027,2,1,16122,0,0,0
30003,10028,2,1,16123,0,0,0
30003,10029,2,1,16123,0,0,0
30003,10030,2,1,16123,0,0,0
30003,10031,2,1,16123,0,0,0
30003,10032,2,1,16123,0,0,0
30003,10033,2,1,16123,0,0,0
30003,10034,2,1,16123,0,0,0
30003,10035,2,1,16123,0,0,0
30003,10036,2,1,16123,0,0,0
30003,10037,2,1,16123,0,0,0
30003,10038,2,1,16123,0,0,0
30003,10039,2,1,16123,0,0,0
30003,10040,2,1,16123,0,0,0
30003,10041,2,1,16123,0,0,0
30003,10042,2,1,16123,0,0,0
30003,10043,2,1,16123,0,0,0
30003,10044,2,1,16123,0,0,0
30003,10045,2,1,16123,0,0,0
30003,10046,2,1,16123,0,0,0
30003,10047,2,1,16123,0,0,0
30003,10048,2,1,16123,0,0,0
30003,10049,2,1,16123,0,0,0
30003,20001,2,2,8572,0,0,0
30003,20002,2,2,8572,0,0,0
30003,20003,2,2,8572,0,0,0
30003,20004,2,2,8572,0,0,0
30003,20005,2,2,8572,0,0,0
30003,20006,2,2,8572,0,0,0
30003,20007,2,2,8572,0,0,0
30003,20008,2,2,8572,0,0,0
30003,20009,2,2,8572,0,0,0
30003,20010,2,2,8571,0,0,0
30003,20011,2,2,8571,0,0,0
30003,20012,2,2,8571,0,0,0
30003,20013,2,2,8571,0,0,0
30003,20014,2,2,8571,0,0,0
30003,20015,2,2,8571,0,0,0
30003,20016,2,2,8571,0,0,0
30003,20017,2,2,8571,0,0,0
30003,20018,2,2,8571,0,0,0
30003,20019,2,2,8571,0,0,0
30003,20020,2,2,8571,0,0,0
30003,20021,2,2,8571,0,0,0
30003,30001,2,3,1500,1,100,0
30003,30002,2,3,1500,1,99,0
30003,30003,2,3,1500,1,98,0
30003,30004,2,3,1500,1,97,0
30003,30005,2,3,1500,1,96,0
30003,30006,2,3,1500,1,95,0
30003,30007,2,3,1500,1,94,0
30003,30008,2,3,1500,1,93,0
30003,30009,2,3,1500,1,92,0
30003,30010,2,3,1500,1,91,0
30003,30011,2,3,1500,1,90,0
30003,30012,2,3,1500,1,89,0
30003,30013,2,3,1500,1,88,0
30003,30014,2,3,1500,1,87,0
30003,30015,2,3,1500,1,86,0
30003,30016,2,3,1500,1,85,0
30003,30017,2,3,1500,1,84,0
30003,30018,2,3,1500,1,83,0
30003,30020,2,3,1500,1,81,0
30003,30021,2,3,1500,1,80,0
30004,102701,1,1,98750,0,0,0
30004,103201,1,1,98750,0,0,0
30004,103501,1,1,98750,0,0,0
30004,104101,1,1,98750,0,0,0
30004,105201,1,1,98750,0,0,0
30004,105601,1,1,98750,0,0,0
30004,106001,1,1,98750,0,0,0
30004,106101,1,1,98750,0,0,0
30004,100701,1,2,22500,0,0,0
30004,100801,1,2,22500,0,0,0
30004,100901,1,2,22500,0,0,0
30004,101101,1,2,22500,0,0,0
30004,101401,1,2,22500,0,0,0
30004,101801,1,2,22500,0,0,0
30004,102401,1,2,22500,0,0,0
30004,104501,1,2,22500,0,0,0
30004,100101,1,3,2500,0,0,0
30004,100201,1,3,2500,0,0,0
30004,100301,1,3,2500,0,0,0
30004,100401,1,3,2500,0,0,0
30004,100601,1,3,2500,0,0,0
30004,101001,1,3,2500,0,0,0
30004,101301,1,3,2500,0,0,0
30004,101501,1,3,7500,1,100,0
30004,101701,1,3,2500,0,0,0
30004,103001,1,3,2500,0,0,0
30005,10001,2,1,15358,0,0,0
30005,10002,2,1,15358,0,0,0
30005,10003,2,1,15358,0,0,0
30005,10004,2,1,15358,0,0,0
30005,10005,2,1,15358,0,0,0
30005,10006,2,1,15358,0,0,0
30005,10007,2,1,15358,0,0,0
30005,10008,2,1,15357,0,0,0
30005,10009,2,1,15357,0,0,0
30005,10010,2,1,15357,0,0,0
30005,10011,2,1,15357,0,0,0
30005,10012,2,1,15357,0,0,0
30005,10013,2,1,15357,0,0,0
30005,10014,2,1,15357,0,0,0
30005,10015,2,1,15357,0,0,0
30005,10016,2,1,15357,0,0,0
30005,10017,2,1,15357,0,0,0
30005,10018,2,1,15357,0,0,0
30005,10019,2,1,15357,0,0,0
30005,10020,2,1,15357,0,0,0
30005,10021,2,1,15357,0,0,0
30005,10022,2,1,15357,0,0,0
30005,10023,2,1,15357,0,0,0
30005,10024,2,1,15357,0,0,0
30005,10025,2,1,15357,0,0,0
30005,10026,2,1,15357,0,0,0
30005,10027,2,1,15357,0,0,0
30005,10028,2,1,15357,0,0,0
30005,10029,2,1,15357,0,0,0
30005,10030,2,1,15357,0,0,0
30005,10031,2,1,15357,0,0,0
30005,10032,2,1,15357,0,0,0
30005,10033,2,1,15357,0,0,0
30005,10034,2,1,15357,0,0,0
30005,10035,2,1,15357,0,0,0
30005,10036,2,1,15357,0,0,0
30005,10037,2,1,15357,0,0,0
30005,10038,2,1,15357,0,0,0
30005,10039,2,1,15357,0,0,0
30005,10040,2,1,15357,0,0,0
30005,10041,2,1,15357,0,0,0
30005,10042,2,1,15357,0,0,0
30005,10043,2,1,15357,0,0,0
30005,10044,2,1,15357,0,0,0
30005,10045,2,1,15357,0,0,0
30005,10046,2,1,15357,0,0,0
30005,10047,2,1,15357,0,0,0
30005,10048,2,1,15357,0,0,0
30005,10049,2,1,15357,0,0,0
30005,10050,2,1,37500,1,90,0
30005,20001,2,2,7500,0,0,0
30005,20002,2,2,7500,0,0,0
30005,20003,2,2,7500,0,0,0
30005,20004,2,2,7500,0,0,0
30005,20005,2,2,7500,0,0,0
30005,20006,2,2,7500,0,0,0
30005,20007,2,2,7500,0,0,0
30005,20008,2,2,7500,0,0,0
30005,20009,2,2,7500,0,0,0
30005,20010,2,2,7500,0,0,0
30005,20011,2,2,7500,0,0,0
30005,20012,2,2,7500,0,0,0
30005,20013,2,2,7500,0,0,0
30005,20014,2,2,7500,0,0,0
30005,20015,2,2,7500,0,0,0
30005,20016,2,2,7500,0,0,0
30005,20017,2,2,7500,0,0,0
30005,20018,2,2,7500,0,0,0
30005,20019,2,2,7500,0,0,0
30005,20020,2,2,7500,0,0,0
30005,20021,2,2,7500,0,0,0
30005,20023,2,2,22500,1,200,0
30005,30001,2,3,1125,0,0,0
30005,30002,2,3,1125,0,0,0
30005,30003,2,3,1125,0,0,0
30005,30004,2,3,1125,0,0,0
30005,30005,2,3,1125,0,0,0
30005,30006,2,3,1125,0,0,0
30005,30007,2,3,1125,0,0,0
30005,30008,2,3,1125,0,0,0
30005,30009,2,3,1125,0,0,0
30005,30010,2,3,1125,0,0,0
30005,30011,2,3,1125,0,0,0
30005,30012,2,3,1125,0,0,0
30005,30013,2,3,1125,0,0,0
30005,30014,2,3,1125,0,0,0
30005,30015,2,3,1125,0,0,0
30005,30016,2,3,1125,0,0,0
30005,30017,2,3,1125,0,0,0
30005,30018,2,3,1125,0,0,0
30005,30020,2,3,1125,0,0,0
30005,30021,2,3,1125,0,0,0
30005,30024,2,3,7500,1,500,0
30006,102701,1,1,98750,0,0,0
30006,103201,1,1,98750,0,0,0
30006,103501,1,1,98750,0,0,0
30006,104101,1,1,98750,0,0,0
30006,105201,1,1,98750,0,0,0
30006,105601,1,1,98750,0,0,0
30006,106001,1,1,98750,0,0,0
30006,106101,1,1,98750,0,0,0
30006,100701,1,2,22500,0,0,0
30006,100801,1,2,22500,0,0,0
30006,100901,1,2,22500,0,0,0
30006,101101,1,2,22500,0,0,0
30006,101401,1,2,22500,0,0,0
30006,101801,1,2,22500,0,0,0
30006,102401,1,2,22500,0,0,0
30006,104501,1,2,22500,0,0,0
30006,100101,1,3,2250,0,0,0
30006,100201,1,3,2250,0,0,0
30006,100301,1,3,2250,0,0,0
30006,100401,1,3,2250,0,0,0
30006,100601,1,3,2250,0,0,0
30006,101001,1,3,2250,0,0,0
30006,101301,1,3,2250,0,0,0
30006,101501,1,3,2250,0,0,0
30006,101701,1,3,2250,0,0,0
30006,103001,1,3,2250,0,0,0
30006,102601,1,3,7500,1,100,0
30007,10001,2,1,14800,0,0,0
30007,10002,2,1,14800,0,0,0
30007,10003,2,1,14800,0,0,0
30007,10004,2,1,14800,0,0,0
30007,10005,2,1,14800,0,0,0
30007,10006,2,1,14800,0,0,0
30007,10007,2,1,14800,0,0,0
30007,10008,2,1,14800,0,0,0
30007,10009,2,1,14800,0,0,0
30007,10010,2,1,14800,0,0,0
30007,10011,2,1,14800,0,0,0
30007,10012,2,1,14800,0,0,0
30007,10013,2,1,14800,0,0,0
30007,10014,2,1,14800,0,0,0
30007,10015,2,1,14800,0,0,0
30007,10016,2,1,14800,0,0,0
30007,10017,2,1,14800,0,0,0
30007,10018,2,1,14800,0,0,0
30007,10019,2,1,14800,0,0,0
30007,10020,2,1,14800,0,0,0
30007,10021,2,1,14800,0,0,0
30007,10022,2,1,14800,0,0,0
30007,10023,2,1,14800,0,0,0
30007,10024,2,1,14800,0,0,0
30007,10025,2,1,14800,0,0,0
30007,10026,2,1,14800,0,0,0
30007,10027,2,1,14800,0,0,0
30007,10028,2,1,14800,0,0,0
30007,10029,2,1,14800,0,0,0
30007,10030,2,1,14800,0,0,0
30007,10031,2,1,14800,0,0,0
30007,10032,2,1,14800,0,0,0
30007,10033,2,1,14800,0,0,0
30007,10034,2,1,14800,0,0,0
30007,10035,2,1,14800,0,0,0
30007,10036,2,1,14800,0,0,0
30007,10037,2,1,14800,0,0,0
30007,10038,2,1,14800,0,0,0
30007,10039,2,1,14800,0,0,0
30007,10040,2,1,14800,0,0,0
30007,10041,2,1,14800,0,0,0
30007,10042,2,1,14800,0,0,0
30007,10043,2,1,14800,0,0,0
30007,10044,2,1,14800,0,0,0
30007,10045,2,1,14800,0,0,0
30007,10046,2,1,14800,0,0,0
30007,10047,2,1,14800,0,0,0
30007,10048,2,1,14800,0,0,0
30007,10049,2,1,14800,0,0,0
30007,10050,2,1,14800,0,0,0
30007,10051,2,1,25000,1,90,0
30007,10052,2,1,25000,1,80,0
30007,20001,2,2,7160,0,0,0
30007,20002,2,2,7160,0,0,0
30007,20003,2,2,7159,0,0,0
30007,20004,2,2,7159,0,0,0
30007,20005,2,2,7159,0,0,0
30007,20006,2,2,7159,0,0,0
30007,20007,2,2,7159,0,0,0
30007,20008,2,2,7159,0,0,0
30007,20009,2,2,7159,0,0,0
30007,20010,2,2,7159,0,0,0
30007,20011,2,2,7159,0,0,0
30007,20012,2,2,7159,0,0,0
30007,20013,2,2,7159,0,0,0
