id,rank,category,start_date,end_date,condition_type,condition_value,condition_value_2,step_group_id,step_order
100619,1,400,2026-01-08 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100620,1,400,2026-01-22 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100621,1,400,2026-01-29 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100622,1,400,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100623,1,400,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100624,1,400,2026-06-25 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100690,1,400,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100701,1,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
100702,2,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
100703,3,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
100704,4,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
100705,2,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
100801,1,500,2025-12-24 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100802,2,500,2025-12-24 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100803,3,500,2025-12-24 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100804,4,500,2025-12-24 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100811,3,100,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100812,3,100,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100813,3,100,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100814,3,100,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100815,3,100,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100816,3,100,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100831,3,100,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100832,3,100,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100833,3,100,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100901,3,500,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100911,1,500,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100921,3,500,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100931,3,500,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100941,3,700,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
100942,4,700,2026-04-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101101,3,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101102,4,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101120,4,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101201,3,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101202,4,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101301,1,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101302,2,500,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101400,2,600,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101401,1,600,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101402,1,600,2025-06-26 00:30:00,2050-01-01 00:00:00,0,0,0,0,0
101403,1,600,2025-08-03 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101404,1,600,2025-10-07 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101405,1,600,2021-12-22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
101406,1,600,2026-03-26 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101407,1,600,2026-06-25 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101408,2,600,2026-06-25 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101501,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101502,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101503,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101504,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101505,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101601,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101602,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101603,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101604,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101605,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101701,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101702,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101703,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101704,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101705,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101801,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101802,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101803,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101804,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
101805,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101901,1,700,2025-10-02 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101902,2,700,2025-10-02 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101903,3,700,2025-10-02 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101904,4,700,2025-10-02 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
101905,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102001,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102002,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102003,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102004,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102005,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102101,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102102,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102103,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102104,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102105,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102201,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102202,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102203,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102204,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102205,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102301,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102302,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102303,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102304,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102305,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102401,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102402,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102403,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102404,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102405,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102501,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102502,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102503,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102504,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102505,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102601,1,700,2025-09-17 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102602,2,700,2025-09-17 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102603,3,700,2025-09-17 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102604,4,700,2025-09-17 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102605,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102701,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102702,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102703,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102704,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102705,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102801,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102802,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102803,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102804,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
102805,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
102901,1,700,2025-06-26 00:30:00,2050-01-01 00:00:00,0,0,0,0,0
102902,2,700,2025-06-26 00:30:00,2050-01-01 00:00:00,0,0,0,0,0
102903,3,700,2025-06-26 00:30:00,2050-01-01 00:00:00,0,0,0,0,0
102904,4,700,2025-06-26 00:30:00,2050-01-01 00:00:00,0,0,0,0,0
102905,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103001,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103002,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103003,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103004,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103005,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103101,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103102,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103103,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103104,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103105,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103201,1,700,2025-09-07 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103202,2,700,2025-09-07 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103203,3,700,2025-09-07 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103204,4,700,2025-09-07 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103205,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103301,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103302,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103303,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103304,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103305,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103401,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103402,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103403,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103404,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103405,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103501,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103502,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103503,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103504,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103505,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103601,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103602,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103603,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103604,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103605,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103701,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103702,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103703,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103704,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103705,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103801,1,700,2025-10-07 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103802,2,700,2025-10-07 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103803,3,700,2025-10-07 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103804,4,700,2025-10-07 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103805,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
103901,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103902,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103903,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103904,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
103905,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104001,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104002,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104003,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104004,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104005,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104101,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104102,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104103,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104104,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104105,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104201,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104202,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104203,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104204,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104205,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104301,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104302,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104303,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104304,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104305,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104401,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104402,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104403,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104404,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104405,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104501,1,700,2025-07-02 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104502,2,700,2025-07-02 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104503,3,700,2025-07-02 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104504,4,700,2025-07-02 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104505,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104601,1,700,2025-07-10 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104602,2,700,2025-07-10 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104603,3,700,2025-07-10 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104604,4,700,2025-07-10 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104605,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104701,1,700,2025-07-27 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104702,2,700,2025-07-27 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104703,3,700,2025-07-27 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104704,4,700,2025-07-27 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104705,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104801,1,700,2025-08-03 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104802,2,700,2025-08-03 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104803,3,700,2025-08-03 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104804,4,700,2025-08-03 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104805,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104901,1,700,2025-08-11 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104902,2,700,2025-08-11 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104903,3,700,2025-08-11 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104904,4,700,2025-08-11 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
104905,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105001,1,700,2025-08-20 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105002,2,700,2025-08-20 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105003,3,700,2025-08-20 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105004,4,700,2025-08-20 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105005,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105101,1,700,2025-10-21 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105102,2,700,2025-10-21 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105103,3,700,2025-10-21 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105104,4,700,2025-10-21 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105105,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105201,1,700,2025-10-30 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105202,2,700,2025-10-30 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105203,3,700,2025-10-30 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105204,4,700,2025-10-30 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105205,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105301,1,700,2025-11-11 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105302,2,700,2025-11-11 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105303,3,700,2025-11-11 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105304,4,700,2025-11-11 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105305,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105401,1,700,2025-11-19 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105402,2,700,2025-11-19 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105403,3,700,2025-11-19 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105404,4,700,2025-11-19 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105405,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105501,1,700,2025-12-01 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105502,2,700,2025-12-01 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105503,3,700,2025-12-01 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105504,4,700,2025-12-01 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105505,3,700,2026-03-12 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105601,1,700,2025-12-08 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105602,2,700,2025-12-08 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
105603,3,700,2025-12-08 22:00:00,2050-01-01 00:00:00,0,0,0,0,0
