id,category,index,text
269,269,90008,The video will open in YouTube.
269,269,90009,The video will open in YouTube.
269,269,90010,The video will open in YouTube.
269,269,90011,The video will open in YouTube.
269,269,90012,The video will open in YouTube.
269,269,90013,The video will open in YouTube.
269,269,90014,The video will open in YouTube.
269,269,90015,The video will open in YouTube.
269,269,90016,The video will open in YouTube.
269,269,90017,The video will open in YouTube.
269,269,90018,The video will open in YouTube.
269,269,90019,The video will open in YouTube.
269,269,90020,The video will open in YouTube.
269,269,90021,The video will open in YouTube.
269,269,90022,The video will open in YouTube.
187,187,1,Increased Rewards
187,187,2,Increased Tickets
187,187,3,New Trainer Missions
187,187,4,"Release Celebration Missions, Part 1"
187,187,5,"Release Celebration Missions, Part 2"
187,187,11,"Spring G1 Celebration Missions, Part 2: NHK Mile"
187,187,13,"Spring G1 Celebration Missions, Part 1: Oka Sho"
187,187,15,Increased Tickets
187,187,16,"Spring G1 Celebration Missions, Part 1: Satsuki Sho"
187,187,17,Golshi Week Special Missions
187,187,18,"Spring G1 Celebration Missions, Part 1: Tenno Sho (Spring)"
187,187,23,Increased Borrows
187,187,24,Increased Tickets
187,187,26,Increased Tickets
187,187,27,Increased Tickets
187,187,30,"Spring G1 Celebration Missions, Part 2: Victoria Mile"
187,187,35,"Spring G1 Celebration Missions, Part 2: Japanese Oaks"
187,187,40,"Spring G1 Celebration Missions, Part 2: Japanese Derby"
187,187,45,"Spring G1 Celebration Missions, Part 2: Yasuda Kinen"
187,187,47,"Spring G1 Celebration Missions, Part 2: Takarazuka Kinen"
187,187,49,Tracen Special: Training the Trainer!
187,187,50,"Release Celebration Missions, Part 2"
187,187,61,Golshi Mode
187,187,62,Showtime Mode
187,187,63,Golshi Mode
187,187,64,Showtime Mode
187,187,90,Main Story Ch. 4 Release Celebration Missions
187,187,91,Increased Tickets
187,187,97,Race Reward Star Piece
187,187,100,Half Anniversary Celebration Missions Part 1
187,187,101,Half Anniversary Celebration Missions Part 2
187,187,102,Half Anniversary Celebration Missions Part 3
187,187,103,Race Reward Star Piece
187,187,105,"Fall G1 Celebration Missions, Part 1: Sprinters Stakes"
187,187,106,"Fall G1 Celebration Missions, Part 2: Shuka Sho"
187,187,107,"Fall G1 Celebration Missions, Part 2: Kikuka Sho"
187,187,108,"Fall G1 Celebration Missions, Part 2: Tenno Sho (Autumn)"
187,187,109,"Fall G1 Celebration Missions, Part 3: Queen Elizabeth II Cup"
187,187,110,"Fall G1 Celebration Missions, Part 3: Mile Championship"
187,187,111,"Fall G1 Celebration Missions, Part 3: Japan Cup"
187,187,112,"Fall G1 Celebration Missions, Part 3: Champions Cup"
187,187,113,"Fall G1 Celebration Missions, Part 3: Hanshin Juvenile Fillies"
187,187,114,"Fall G1 Celebration Missions, Part 3: Asahi Hai Futurity Stakes"
187,187,115,"Fall G1 Celebration Missions, Part 3: Arima Kinen"
187,187,116,"Fall G1 Celebration Missions, Part 3: Hopeful Stakes"
187,187,117,Increased Tickets
187,187,118,Increased Tickets
187,187,119,Increased Tickets
187,187,120,Tracen Special:\nTraining the Trainer! Part 2
187,187,121,Race Reward Star Piece
187,187,122,Race Reward Star Piece
187,187,123,Increased Rate for Winning Hot Spring Ticket Raffle
187,187,124,TP Cost Halved
187,187,125,Increased Rate for Guaranteed Reward on Wins
187,187,126,Increased Tickets
187,187,130,Increased Rewards
187,187,131,Increased Tickets
187,187,132,TP Cost Halved
187,187,133,Race Reward Star Piece
187,187,134,G1 Celebration Missions Part 1\nFebruary Stakes
187,187,137,1st Anniversary Celebration Missions\nPart 1
187,187,138,1st Anniversary Celebration Missions\nPart 2
187,187,139,1st Anniversary Celebration Missions\nPart 3
187,187,141,Tracen Special:\nTraining the Trainer! Part 3
187,187,146,"Spring G1 Celebration Missions, Part 1: Takamatsunomiya Kinen"
187,187,147,"Spring G1 Celebration Missions, Part 1: Osaka Hai"
187,187,148,"Spring G1 Celebration Missions, Part 1: Oka Sho"
187,187,149,"Spring G1 Celebration Missions, Part 1: Satsuki Sho"
187,187,150,Race Reward Star Piece
187,187,151,Race Reward Star Piece
187,187,152,Race Reward Star Piece
187,187,153,Race Reward Star Piece
187,187,155,"Spring G1 Celebration Missions, Part 2: Tenno Sho (Spring)"
187,187,156,"Spring G1 Celebration Missions, Part 2: NHK Mile Cup"
187,187,157,"Spring G1 Celebration Missions, Part 2: Victoria Mile"
187,187,158,"Spring G1 Celebration Missions, Part 2: Japanese Oaks"
187,187,159,"Spring G1 Celebration Missions, Part 2: Japanese Derby"
187,187,160,"Spring G1 Celebration Missions, Part 2: Yasuda Kinen"
187,187,161,"Spring G1 Celebration Missions, Part 2: Takarazuka Kinen"
187,187,165,Race Reward Star Piece
187,187,166,Race Reward Star Piece
187,187,167,Race Reward Star Piece
187,187,168,Race Reward Star Piece
187,187,169,Race Reward Star Piece
187,187,170,Race Reward Star Piece
187,187,171,Race Reward Star Piece
187,187,176,Increased Tickets
187,187,177,Increased Chance of Win Rewards
187,187,180,G1 Celebration Missions: Teio Sho
187,187,181,Race Reward Star Piece
187,187,183,G1 Celebration Missions: Japan Dirt Derby
187,187,184,Race Reward Star Piece
187,187,188,Increased Tickets
187,187,191,Increased Free Retries
187,187,194,"Fall G1 Celebration Missions, Part 1: Sprinters Stakes"
187,187,195,"Fall G1 Celebration Missions, Part 1: M.C. Nambu Hai"
187,187,196,"Fall G1 Celebration Missions, Part 1: Shuka Sho"
187,187,197,"Fall G1 Celebration Missions, Part 1: Kikuka Sho"
187,187,198,"Fall G1 Celebration Missions, Part 2: Tenno Sho (Autumn)"
187,187,199,"Fall G1 Celebration Missions, Part 2: JBC Series"
187,187,200,"Fall G1 Celebration Missions, Part 2: Queen Elizabeth II Cup"
187,187,201,"Fall G1 Celebration Missions, Part 2: Mile Championship"
187,187,202,"Fall G1 Celebration Missions, Part 2: Japan Cup"
187,187,203,"Fall G1 Celebration Missions, Part 2: Champions Cup"
187,187,204,"Fall G1 Celebration Missions, Part 3: Hanshin Juvenile Fillies"
187,187,205,"Fall G1 Celebration Missions, Part 3: Zen-Nippon Junior Yushun"
187,187,206,"Fall G1 Celebration Missions, Part 3: Asahi Hai Futurity Stakes"
187,187,207,"Fall G1 Celebration Missions, Part 3: Arima Kinen"
187,187,208,"Fall G1 Celebration Missions, Part 3: Hopeful Stakes"
187,187,209,"Fall G1 Celebration Missions, Part 3: Tokyo Daishoten"
187,187,210,Increased Tickets
187,187,217,"1.5-Year Anniversary Celebration Missions, Part 1"
187,187,218,"1.5-Year Anniversary Celebration Missions, Part 2"
187,187,219,Tracen Special:\nTraining the Trainer! Part 4
187,187,223,Increased Rewards
187,187,224,Increased Tickets
187,187,225,TP Cost Halved
187,187,226,Let's Go! Uma Outing!
187,187,231,Race Reward Star Piece
187,187,232,Race Reward Star Piece
187,187,233,Race Reward Star Piece
187,187,234,Race Reward Star Piece
187,187,238,Race Reward Star Piece
187,187,239,Race Reward Star Piece
187,187,240,Race Reward Star Piece
187,187,241,Race Reward Star Piece
187,187,242,Race Reward Star Piece
187,187,244,Increased Tickets
187,187,246,Race Reward Star Piece
187,187,247,Race Reward Star Piece
187,187,248,Race Reward Star Piece
187,187,251,3x Career Rewards
187,187,253,New Year's Special! Increased Rewards
187,187,254,TP Cost Halved
187,187,255,Increased Rewards
187,187,257,Increased Bond Points
187,187,258,Increased Bond Points
187,187,259,Increased Tickets
187,187,260,Race Reward Star Piece
187,187,261,Race Reward Star Piece
187,187,262,Race Reward Star Piece
187,187,263,Race Reward Star Piece
187,187,264,Race Reward Star Piece
187,187,265,Race Reward Star Piece
187,187,271,Increased Tickets
187,187,272,Increased Rate for Guaranteed Reward on Wins
187,187,273,Increased Rewards
187,187,274,Increased Tickets
187,187,275,TP Cost Halved
187,187,277,G1 Celebration Missions: Kawasaki Kinen
187,187,278,G1 Celebration Missions: February Stakes
187,187,279,Let's Go! Uma Outing!
187,187,280,Race Reward Star Piece
187,187,281,Race Reward Star Piece
187,187,282,Race Reward Star Piece
187,187,283,Race Reward Star Piece
187,187,284,Race Reward Star Piece
187,187,285,TP Cost Halved
187,187,286,Increased Rate for Winning Hot Spring Ticket Raffle
187,187,288,Increased Rate for Winning Hot Spring Ticket Raffle
187,187,289,Increased Rate for Winning Hot Spring Ticket Raffle
187,187,290,TP Cost Halved
187,187,291,Increased Rewards
187,187,292,Increased Tickets
187,187,293,Half Off Legacy Borrows
187,187,295,Race Reward Star Piece
187,187,296,Race Reward Star Piece
187,187,301,"2nd Anniversary Celebration Missions, Part 1"
187,187,302,"2nd Anniversary Celebration Missions, Part 2"
187,187,303,"2nd Anniversary Celebration Missions, Part 3"
187,187,304,"Spring G1 Celebration Missions, Part 1: Takamatsunomiya Kinen"
187,187,305,"Spring G1 Celebration Missions, Part 1: Osaka Hai"
187,187,306,"Spring G1 Celebration Missions, Part 1: Oka Sho"
187,187,307,"Spring G1 Celebration Missions, Part 1: Satsuki Sho"
187,187,308,"Spring G1 Celebration Missions, Part 2: Tenno Sho (Spring)"
187,187,309,"Spring G1 Celebration Missions, Part 2: Kashiwa Kinen"
187,187,310,"Spring G1 Celebration Missions, Part 2: NHK Mile Cup"
187,187,311,"Spring G1 Celebration Missions, Part 2: Victoria Mile"
187,187,312,"Spring G1 Celebration Missions, Part 2: Japanese Oaks"
187,187,313,"Spring G1 Celebration Missions, Part 2: Japanese Derby"
187,187,314,Increased Bond Points
187,187,315,Increased Bond Points
187,187,316,"Spring G1 Celebration Missions, Part 2: Yasuda Kinen"
187,187,317,"Spring G1 Celebration Missions, Part 2: Takarazuka Kinen"
187,187,318,Increased Bond Points
187,187,319,Increased Bond Points
187,187,322,Increased Bond Points
187,187,323,Increased Bond Points
187,187,325,Race Reward Star Piece
187,187,326,Race Reward Star Piece
187,187,327,Race Reward Star Piece
187,187,328,Race Reward Star Piece
187,187,333,Trend Alert! Girls' Outing!
187,187,334,Race Reward Star Piece
187,187,335,Race Reward Star Piece
187,187,336,Race Reward Star Piece
187,187,337,Race Reward Star Piece
187,187,340,TP Cost Halved
187,187,341,Increased Bond Points
187,187,342,Increased Bond Points
187,187,343,Increased Rate for Guaranteed Reward on Wins
187,187,344,Increased Tickets
187,187,346,Race Reward Star Piece
187,187,347,Race Reward Star Piece
187,187,348,Race Reward Star Piece
187,187,349,Race Reward Star Piece
187,187,360,G1 Celebration Missions: Teio Sho
187,187,361,G1 Celebration Missions: Japan Dirt Derby
187,187,362,Race Reward Star Piece
187,187,363,Race Reward Star Piece
187,187,369,Increased Tickets
187,187,370,Let's Go! Uma Outing!
187,187,372,"2.5-Year Anniversary Celebration Missions, Part 1"
187,187,460,Increased Tickets
188,188,1,Obtain double the amount of certain Career rewards
188,188,2,Replenish 3 extra tickets every day!
188,188,15,Replenish 3 extra tickets every day!
188,188,23,Borrow Guest Legacies 2 extra times every day!
188,188,24,Replenish 3 extra tickets every day!
188,188,26,Replenish 3 extra tickets every day!
188,188,27,Replenish 3 extra tickets every day!
188,188,61,Obtain bonus monies for achieving Career goals in this mode.
188,188,62,Receive extra rewards by finishing a Career playthrough in Showtime Mode!
188,188,63,Very slightly increases the difficulty of opponents.\nObtain bonus monies for progressing in Career.
188,188,64,Receive extra rewards by finishing a Career playthrough in Showtime Mode!
188,188,91,Replenish 3 extra tickets every day!
188,188,97,Receive star pieces by entering and winning certain races in Career once a day!
188,188,103,Receive star pieces by entering and winning certain races in Career once a day!
188,188,117,Replenish 3 extra tickets every day!
188,188,118,Replenish 3 extra tickets every day!
188,188,119,Replenish 3 extra tickets every day!
188,188,121,Receive star pieces by entering and winning certain races in Career once a day!
188,188,122,Receive star pieces by entering and winning certain races in Career once a day!
188,188,123,Increased chances of winning a Hot Spring Ticket!
188,188,124,TP required to start a new Career scenario will be halved!
188,188,125,Increased chances of seeing races that guarantee bonus win rewards!
188,188,126,Replenish 3 extra tickets every day!
188,188,130,Certain item rewards in Career mode will be doubled!
188,188,131,Replenish 3 extra tickets every day!
188,188,132,TP required to start a new Career scenario will be halved!
188,188,133,Receive star pieces by entering and winning certain races in Career once a day!
188,188,150,Receive star pieces by entering and winning certain races in Career once a day!
188,188,151,Receive star pieces by entering and winning certain races in Career once a day!
188,188,152,Receive star pieces by entering and winning certain races in Career once a day!
188,188,153,Receive star pieces by entering and winning certain races in Career once a day!
188,188,165,Receive star pieces by entering and winning certain races in Career once a day!
188,188,166,Receive star pieces by entering and winning certain races in Career once a day!
188,188,167,Receive star pieces by entering and winning certain races in Career once a day!
188,188,168,Receive star pieces by entering and winning certain races in Career once a day!
188,188,169,Receive star pieces by entering and winning certain races in Career once a day!
188,188,170,Receive star pieces by entering and winning certain races in Career once a day!
188,188,171,Receive star pieces by entering and winning certain races in Career once a day!
188,188,176,Replenish 3 extra tickets every day!
188,188,177,Increased chances of seeing races that guarantee bonus win rewards!
188,188,181,Receive star pieces by entering and winning certain races in Career once a day!
188,188,184,Receive star pieces by entering and winning certain races in Career once a day!
188,188,188,Replenish 3 extra tickets every day!
188,188,191,Retry for free 2 extra times every day!
188,188,210,Replenish 3 extra tickets every day!
188,188,223,Obtain double the amount of certain Career rewards
188,188,224,Replenish 3 extra tickets every day!
188,188,225,TP required to start a new Career scenario will be halved!
188,188,226,Fill the Outing Gauge to take your trainees out for some fun!
188,188,231,Receive star pieces by entering and winning certain races in Career once a day!
188,188,232,Receive star pieces by entering and winning certain races in Career once a day!
188,188,233,Receive star pieces by entering and winning certain races in Career once a day!
188,188,234,Receive star pieces by entering and winning certain races in Career once a day!
188,188,238,Receive star pieces by entering and winning certain races in Career once a day!
188,188,239,Receive Star Pieces by entering and winning the JBC Classic in Career once a day!
188,188,240,Receive Star Pieces by entering and winning the JBC Sprint in Career once a day!
188,188,241,Receive Star Pieces by entering and winning the JBC Ladies' Classic in Career once a day!
188,188,242,Receive star pieces by entering and winning certain races in Career once a day!
188,188,244,Replenish 3 extra tickets every day!
188,188,246,Receive star pieces by entering and winning certain races in Career once a day!
188,188,247,Receive star pieces by entering and winning certain races in Career once a day!
188,188,248,Receive star pieces by entering and winning certain races in Career once a day!
188,188,251,Receive triple the rewards in Career
188,188,253,Receive triple the amount of certain rewards in Career for 72 hours after drawing your fortune.
188,188,254,TP requirement halved when starting The Beginning! URA Finale!
188,188,255,Receive double the amount of certain rewards in The Beginning! URA Finale!
188,188,257,Earn more Bond points in Career!
188,188,258,Earn more Bond points in Team Trials!
188,188,259,Replenish 3 extra tickets every day!
188,188,260,Receive star pieces by entering and winning certain races in Career once a day!
188,188,261,Receive star pieces by entering and winning certain races in Career once a day!
188,188,262,Receive star pieces by entering and winning certain races in Career once a day!
188,188,263,Receive star pieces by entering and winning certain races in Career once a day!
188,188,264,Receive star pieces by entering and winning certain races in Career once a day!
188,188,265,Receive star pieces by entering and winning certain races in Career once a day!
188,188,271,Replenish 3 extra tickets every day!
188,188,272,Increased chances of seeing races that guarantee bonus win rewards!
188,188,273,Obtain double the amount of certain Career rewards
188,188,274,Replenish 3 extra tickets every day!
188,188,275,TP required to start a new Career scenario will be halved!
188,188,279,Fill the Outing Gauge to take your trainees out for some fun!
188,188,280,Receive star pieces by entering and winning certain races in Career once a day!
188,188,281,Receive star pieces by entering and winning certain races in Career once a day!
188,188,282,Receive star pieces by entering and winning certain races in Career once a day!
188,188,283,Receive star pieces by entering and winning certain races in Career once a day!
188,188,284,Receive star pieces by entering and winning certain races in Career once a day!
188,188,285,TP required to start a new Career scenario will be halved!
188,188,286,Increased chances of winning a Hot Spring Ticket!
188,188,288,Increased chances of winning a Hot Spring Ticket!
188,188,289,Increased chances of winning a Hot Spring Ticket!
188,188,290,TP requirement halved when starting Unity Cup.
188,188,291,Receive double the amount of certain rewards in Unity Cup.
188,188,292,Replenish 1 extra ticket every day!
188,188,293,Borrow Legacy Umamusume in Career for half the monies. (Can't be used with Trainer Aptitude Test.)
188,188,295,Receive star pieces by entering and winning certain races in Career once a day!
188,188,296,Receive star pieces by entering and winning certain races in Career once a day!
188,188,314,Earn more Bond points in Career!
188,188,315,Earn more Bond points in Team Trials!
188,188,318,Earn more Bond points in Career!
188,188,319,Earn more Bond points in Team Trials!
188,188,322,Earn more Bond points in Career!
188,188,323,Earn more Bond points in Team Trials!
188,188,325,Receive star pieces by entering and winning certain races in Career once a day!
188,188,326,Receive star pieces by entering and winning certain races in Career once a day!
188,188,327,Receive star pieces by entering and winning certain races in Career once a day!
188,188,328,Receive star pieces by entering and winning certain races in Career once a day!
188,188,333,Fill the Outing Gauge to take your trainees out for some fun!
188,188,334,Receive star pieces by entering and winning certain races in Career once a day!
188,188,335,Receive star pieces by entering and winning certain races in Career once a day!
188,188,336,Receive star pieces by entering and winning certain races in Career once a day!
188,188,337,Receive star pieces by entering and winning certain races in Career once a day!
188,188,340,TP required to start a new Career scenario will be halved!
188,188,341,Earn more Bond points in Career!
188,188,342,Earn more Bond points in Team Trials!
188,188,343,Increased chances of seeing races that guarantee bonus win rewards!
188,188,344,Replenish 3 extra tickets every day!
188,188,346,Receive star pieces by entering and winning certain races in Career once a day!
188,188,347,Receive star pieces by entering and winning certain races in Career once a day!
188,188,348,Receive star pieces by entering and winning certain races in Career once a day!
188,188,349,Receive star pieces by entering and winning certain races in Career once a day!
188,188,362,Receive star pieces by entering and winning certain races in Career once a day!
188,188,363,Receive star pieces by entering and winning certain races in Career once a day!
188,188,369,Replenish 3 extra tickets every day!
188,188,370,Fill the Outing Gauge to take your trainees out for some fun!
188,188,460,Replenish 3 extra tickets every day!
236,236,62,Fuji Kiseki's Showtime
236,236,64,Fuji Kiseki's Showtime
268,268,1,Grab Some Grub
268,268,2,Grab Some Grub
268,268,3,Grab Some Grub
268,268,4,Outdoor Hangout
268,268,5,Outdoor Hangout
268,268,6,Outdoor Hangout
268,268,7,Outdoor Hangout
268,268,8,Outdoor Hangout
268,268,9,Outdoor Hangout
268,268,10,Outdoor Hangout
268,268,11,Outdoor Hangout
268,268,12,Outdoor Hangout
268,268,13,Outdoor Hangout
268,268,14,Outdoor Hangout
268,268,15,Outdoor Hangout
268,268,16,Outdoor Hangout
268,268,17,Outdoor Hangout
268,268,18,Outdoor Hangout
268,268,19,Outdoor Hangout
268,268,20,Outdoor Hangout
268,268,21,Outdoor Hangout
268,268,22,Outdoor Hangout
268,268,23,Outdoor Hangout
268,268,24,Outdoor Hangout
268,268,25,Outdoor Hangout
268,268,26,Outdoor Hangout
268,268,27,Outdoor Hangout
268,268,28,Outdoor Hangout
268,268,29,Outdoor Hangout
268,268,30,Outdoor Hangout
268,268,31,Outdoor Hangout
268,268,32,Outdoor Hangout
268,268,33,Outdoor Hangout
268,268,34,Outdoor Hangout
268,268,35,Outdoor Hangout
268,268,36,Outdoor Hangout
268,268,37,Indoor Hangout
268,268,38,Indoor Hangout
268,268,39,Indoor Hangout
268,268,40,Indoor Hangout
268,268,41,Indoor Hangout
268,268,42,Indoor Hangout
268,268,43,Indoor Hangout
268,268,44,Indoor Hangout
268,268,45,Indoor Hangout
268,268,46,Indoor Hangout
268,268,47,Indoor Hangout
268,268,48,Indoor Hangout
268,268,49,Indoor Hangout
268,268,50,Indoor Hangout
268,268,51,Indoor Hangout
268,268,52,Indoor Hangout
268,268,53,Indoor Hangout
268,268,54,Indoor Hangout
268,268,55,Indoor Hangout
268,268,56,Indoor Hangout
268,268,57,Indoor Hangout
268,268,58,Indoor Hangout
268,268,59,Indoor Hangout
268,268,60,Indoor Hangout
268,268,61,Indoor Hangout
268,268,62,Indoor Hangout
268,268,63,Indoor Hangout
268,268,64,Indoor Hangout
268,268,65,Indoor Hangout
268,268,66,Indoor Hangout
268,268,67,Indoor Hangout
268,268,68,Outdoor Hangout
268,268,69,Outdoor Hangout
268,268,70,Outdoor Hangout
268,268,71,Indoor Hangout
268,268,72,Indoor Hangout
268,268,171,Downtown
268,268,172,Downtown
268,268,173,Downtown
268,268,174,Karaoke
268,268,175,Karaoke
268,268,176,Karaoke
268,268,177,Manicure Time
268,268,178,Manicure Time
268,268,179,Manicure Time
268,268,180,Manicure Time
268,268,181,Outdoor Hangout
268,268,182,Outdoor Hangout
268,268,183,Outdoor Hangout
268,268,184,Outdoor Hangout
268,268,185,Outdoor Hangout
268,268,186,Outdoor Hangout
268,268,187,Outdoor Hangout
268,268,188,Outdoor Hangout
268,268,189,Outdoor Hangout
268,268,190,Outdoor Hangout
268,268,191,Outdoor Hangout
268,268,192,Outdoor Hangout
268,268,193,Outdoor Hangout
268,268,194,Outdoor Hangout
268,268,195,Outdoor Hangout
268,268,196,Outdoor Hangout
268,268,197,Outdoor Hangout
268,268,198,Outdoor Hangout
268,268,199,Outdoor Hangout
268,268,200,Outdoor Hangout
268,268,201,Outdoor Hangout
268,268,202,Beach
268,268,203,Grab Some Grub
268,268,204,Grab Some Grub
268,268,205,Grab Some Grub
271,271,100101,"This choco carrot is filled with all my \ngratitude! When I'm sad, you cheer me\nup as much as eating a carrot would! I\nhope you'll accept this token of my thanks!\n-Spe"
271,271,100102,"This choco carrot is filled with all my \ngratitude! When I'm sad, you cheer me\nup as much as eating a carrot would! I\nhope you'll accept this token of my thanks!\n-Spe"
271,271,100103,"This choco carrot is filled with all my \ngratitude! When I'm sad, you cheer me\nup as much as eating a carrot would! I\nhope you'll accept this token of my thanks!\n-Spe"
271,271,100201,"When it snows back home, the whole world\ngoes white... I'll never forget that view.\nI wanted to share it with you in chocolate\nform. May we both find the scenery we seek."
271,271,100301,"A gift for my hardworking trainer! You've\nbeen honored with a homemade treat from\nME, so you better savor it! ♪ Oh, and tell\nme how you liked it, okay?"
271,271,100302,"A gift for my hardworking trainer! You've\nbeen honored with a homemade treat from\nME, so you better savor it! ♪ Oh, and tell\nme how you liked it, okay?"
271,271,100401,"I've always been one to burn rubber, but\nnow I have a destination—the finish line!\nAnd I know you'll be there waiting for me.\nSo get ready, it's time to ride on! ♪"
271,271,100402,"I've always been one to burn rubber, but\nnow I have a destination—the finish line!\nAnd I know you'll be there waiting for me.\nSo get ready, it's time to ride on! ♪"
271,271,100501,"I've got rhythm, I've got music, I've got my\ntrainer... What more could I ask for?\nA special day calls for a special treat.\nMake sure you savor every bite."
271,271,100502,"I've got rhythm, I've got music, I've got my\ntrainer... What more could I ask for?\nA special day calls for a special treat.\nMake sure you savor every bite."
271,271,100601,"Nothing warms my heart like a full stomach.\nI'd like to share that feeling with you, so\nI made this cake extra large. (P.S. If you\nneed help finishing it, just let me know.)"
271,271,100602,"Nothing warms my heart like a full stomach.\nI'd like to share that feeling with you, so\nI made this cake extra large. (P.S. If you\nneed help finishing it, just let me know.)"
271,271,100701,"Yakumi Symposium, Arena Section S"
271,271,100702,"Yakumi Symposium, Arena Section S"
271,271,100801,"Don't these helmets look cool?! Man, I can't\nwait for our future bike trip! If you don't\nhave your own ride by then, you can always\nride on the back of mine..."
271,271,100802,"Don't these helmets look cool?! Man, I can't\nwait for our future bike trip! If you don't\nhave your own ride by then, you can always\nride on the back of mine..."
271,271,100901,This tiara's just for you.\n\nYou better enjoy every last bite!
271,271,100902,This tiara's just for you.\n\nYou better enjoy every last bite!
271,271,101001,"Dear Trainer,\nI filled this dessert burger with lots of\nlove, just for you! Enjoy this mighty sweet\ntreat!"
271,271,101002,"Dear Trainer,\nI filled this dessert burger with lots of\nlove, just for you! Enjoy this mighty sweet\ntreat!"
271,271,101101,"Change rolls in like a river through the\nmountainside. In these restless days, I hope\nthese Japanese sweets will provide you\na moment of respite on your arduous journey."
271,271,101102,"Change rolls in like a river through the\nmountainside. In these restless days, I hope\nthese Japanese sweets will provide you\na moment of respite on your arduous journey."
271,271,101201,"You eatin' right? Gettin' enough rest? Just\nkidding, but I do ask you that a lot, huh?\nWell, worrying's what partners do, so don't\nexpect me to lay off anytime soon!"
271,271,101301,"I once prayed to become worthy of the Mejiro\nname, but now I pray that I become worthy\nto stand by your side. Please take this gift\nfilled with my deepest respect."
271,271,101302,"I once prayed to become worthy of the Mejiro\nname, but now I pray that I become worthy\nto stand by your side. Please take this gift\nfilled with my deepest respect."
271,271,101303,"I once prayed to become worthy of the Mejiro\nname, but now I pray that I become worthy\nto stand by your side. Please take this gift\nfilled with my deepest respect."
