id,round_id,chara_id,big_flag
818,3,1071,0
819,3,1071,0
820,3,1071,0
821,4,1071,0
822,4,1071,0
823,5,1071,0
824,5,1071,0
825,1,1068,0
826,1,1068,0
827,1,1068,0
828,2,1068,0
829,2,1068,0
830,2,1068,0
831,3,1068,0
832,3,1068,0
833,3,1068,0
834,4,1068,0
835,4,1068,0
836,5,1068,0
837,5,1068,0
838,1,1062,0
839,1,1062,0
840,1,1062,0
841,2,1062,0
842,2,1062,0
843,2,1062,0
844,3,1062,0
845,3,1062,0
846,3,1062,0
847,4,1062,0
848,4,1062,0
849,5,1062,0
850,5,1062,0
851,1,1067,0
852,1,1067,0
853,1,1067,0
854,2,1067,0
855,2,1067,0
856,2,1067,0
857,3,1067,0
858,3,1067,0
859,3,1067,0
860,4,1067,0
861,4,1067,0
862,5,1067,0
863,5,1067,0
864,1,1074,0
865,1,1074,0
866,1,1074,0
867,2,1074,0
868,2,1074,0
869,2,1074,0
870,3,1074,0
871,3,1074,0
872,3,1074,0
873,4,1074,0
874,4,1074,0
875,5,1074,0
876,5,1074,0
877,1,1072,0
878,1,1072,0
879,1,1072,0
880,2,1072,0
881,2,1072,0
882,2,1072,0
883,3,1072,0
884,3,1072,0
885,3,1072,0
886,4,1072,1
887,4,1072,0
888,5,1072,1
889,5,1072,0
890,1,1064,0
891,1,1064,0
892,1,1064,0
893,2,1064,0
894,2,1064,0
895,2,1064,0
896,3,1064,0
897,3,1064,0
898,3,1064,0
899,4,1064,0
900,4,1064,0
901,5,1064,0
902,5,1064,0
903,1,1098,0
904,1,1098,0
905,1,1098,0
906,2,1098,0
907,2,1098,0
908,2,1098,0
909,3,1098,0
910,3,1098,0
911,3,1098,0
912,4,1098,0
913,4,1098,0
914,5,1098,0
915,5,1098,0
916,1,1087,0
917,1,1087,0
918,1,1087,0
919,2,1087,0
920,2,1087,0
921,2,1087,0
922,3,1087,0
923,3,1087,0
924,3,1087,0
925,4,1087,0
926,4,1087,0
927,5,1087,0
928,5,1087,0
929,1,1078,0
930,1,1078,0
931,1,1078,0
932,2,1078,0
933,2,1078,0
934,2,1078,0
935,3,1078,0
936,3,1078,0
937,3,1078,0
938,4,1078,0
939,4,1078,0
940,5,1078,0
941,5,1078,0
942,1,1100,0
943,1,1100,0
944,1,1100,0
945,2,1100,0
946,2,1100,0
947,2,1100,0
948,3,1100,0
949,3,1100,0
950,3,1100,0
951,4,1100,0
952,4,1100,0
953,5,1100,0
954,5,1100,0
955,1,1099,0
956,1,1099,0
957,1,1099,0
958,2,1099,0
959,2,1099,0
960,2,1099,0
961,3,1099,0
962,3,1099,0
963,3,1099,0
964,4,1099,0
965,4,1099,0
966,5,1099,0
967,5,1099,0
968,1,1065,0
969,1,1065,0
970,1,1065,0
971,2,1065,0
972,2,1065,0
973,2,1065,0
974,3,1065,0
975,3,1065,0
976,3,1065,0
977,4,1065,0
978,4,1065,0
979,5,1065,0
980,5,1065,0
981,1,1066,0
982,1,1066,0
983,1,1066,0
984,2,1066,0
985,2,1066,0
986,2,1066,0
987,3,1066,0
988,3,1066,0
989,3,1066,0
990,4,1066,0
991,4,1066,0
992,5,1066,0
993,5,1066,0
994,1,1085,0
995,1,1085,0
996,1,1085,0
997,2,1085,0
998,2,1085,0
999,2,1085,0
1000,3,1085,0
1001,3,1085,0
1002,3,1085,0
1003,4,1085,0
1004,4,1085,0
1005,5,1085,0
1006,5,1085,0
1007,1,1083,0
1008,1,1083,0
1009,1,1083,0
1010,2,1083,0
1011,2,1083,0
1012,2,1083,0
1013,3,1083,0
1014,3,1083,0
1015,3,1083,0
1016,4,1083,0
1017,4,1083,0
1018,5,1083,0
1019,5,1083,0
1020,1,1076,0
1021,1,1076,0
1022,1,1076,0
1023,2,1076,0
1024,2,1076,0
1025,2,1076,0
1026,3,1076,0
1027,3,1076,0
1028,3,1076,0
1029,4,1076,0
1030,4,1076,0
1031,5,1076,0
1032,5,1076,0
1033,1,1105,0
1034,1,1105,0
1035,1,1105,0
1036,2,1105,0
1037,2,1105,0
1038,2,1105,0
1039,3,1105,0
1040,3,1105,0
1041,3,1105,0
1042,4,1105,0
1043,4,1105,0
1044,5,1105,0
1045,5,1105,0
1046,1,1106,0
1047,1,1106,0
1048,1,1106,0
1049,2,1106,0
1050,2,1106,0
1051,2,1106,0
1052,3,1106,0
1053,3,1106,0
1054,3,1106,0
1055,4,1106,0
1056,4,1106,0
1057,5,1106,0
1058,5,1106,0
1059,1,1084,0
1060,1,1084,0
1061,1,1084,0
1062,2,1084,0
1063,2,1084,0
1064,2,1084,0
1065,3,1084,0
1066,3,1084,0
1067,3,1084,0
1068,4,1084,0
1069,4,1084,0
1070,5,1084,0
1071,5,1084,0
1072,1,1104,0
1073,1,1104,0
1074,1,1104,0
1075,2,1104,0
1076,2,1104,0
1077,2,1104,0
1078,3,1104,0
1079,3,1104,0
1080,3,1104,0
1081,4,1104,0
1082,4,1104,0
1083,5,1104,0
1084,5,1104,0
1085,1,1070,0
1086,1,1070,0
1087,1,1070,0
1088,2,1070,0
1089,2,1070,0
1090,2,1070,0
1091,3,1070,0
1092,3,1070,0
1093,3,1070,0
1094,4,1070,0
1095,4,1070,0
1096,5,1070,0
1097,5,1070,0
1098,1,1077,0
1099,1,1077,0
1100,1,1077,0
1101,2,1077,0
1102,2,1077,0
1103,2,1077,0
1104,3,1077,0
1105,3,1077,0
1106,3,1077,0
1107,4,1077,0
1108,4,1077,0
1109,5,1077,0
1110,5,1077,0
1111,1,1093,0
1112,1,1093,0
1113,1,1093,0
1114,2,1093,0
1115,2,1093,0
1116,2,1093,0
1117,3,1093,0
1118,3,1093,0
1119,3,1093,0
1120,4,1093,0
1121,4,1093,0
1122,5,1093,0
1123,5,1093,0
1124,1,1086,0
1125,1,1086,0
1126,1,1086,0
1127,2,1086,0
1128,2,1086,0
1129,2,1086,0
1130,3,1086,0
1131,3,1086,0
1132,3,1086,0
1133,4,1086,0
1134,4,1086,0
1135,5,1086,0
1136,5,1086,0
1137,1,1107,0
1138,1,1107,0
1139,1,1107,0
1140,2,1107,0
1141,2,1107,0
1142,2,1107,0
1143,3,1107,0
1144,3,1107,0
1145,3,1107,0
1146,4,1107,0
1147,4,1107,0
1148,5,1107,0
1149,5,1107,0
1150,1,1088,0
1151,1,1088,0
1152,1,1088,0
1153,2,1088,0
1154,2,1088,0
1155,2,1088,0
1156,3,1088,0
1157,3,1088,0
1158,3,1088,0
1159,4,1088,0
1160,4,1088,0
1161,5,1088,0
1162,5,1088,0
1163,1,1089,0
1164,1,1089,0
1165,1,1089,0
1166,2,1089,0
1167,2,1089,0
1168,2,1089,0
1169,3,1089,0
1170,3,1089,0
1171,3,1089,0
1172,4,1089,0
1173,4,1089,0
1174,5,1089,0
1175,5,1089,0
1176,1,1091,0
1177,1,1091,0
1178,1,1091,0
1179,2,1091,0
1180,2,1091,0
1181,2,1091,0
1182,3,1091,0
1183,3,1091,0
1184,3,1091,0
1185,4,1091,0
1186,4,1091,0
1187,5,1091,0
1188,5,1091,0
1189,1,1063,0
1190,1,1063,0
1191,1,1063,0
1192,2,1063,0
1193,2,1063,0
1194,2,1063,0
1195,3,1063,0
1196,3,1063,0
1197,3,1063,0
1198,4,1063,0
1199,4,1063,0
1200,5,1063,0
1201,5,1063,0
1202,1,1108,0
1203,1,1108,0
1204,1,1108,0
1205,2,1108,0
1206,2,1108,0
1207,2,1108,0
1208,3,1108,0
1209,3,1108,0
1210,3,1108,0
1211,4,1108,0
1212,4,1108,0
1213,5,1108,0
1214,5,1108,0
1215,1,1080,0
1216,1,1080,0
1217,1,1080,0
1218,2,1080,0
1219,2,1080,0
1220,2,1080,0
1221,3,1080,0
1222,3,1080,0
1223,3,1080,0
1224,4,1080,0
1225,4,1080,0
1226,5,1080,0
1227,5,1080,0
1228,1,1109,0
1229,1,1109,0
1230,1,1109,0
1231,2,1109,0
1232,2,1109,0
1233,2,1109,0
1234,3,1109,0
1235,3,1109,0
1236,3,1109,0
1237,4,1109,0
1238,4,1109,0
1239,5,1109,0
1240,5,1109,0
1241,1,1102,0
1242,1,1102,0
1243,1,1102,0
1244,2,1102,0
1245,2,1102,0
1246,2,1102,0
1247,3,1102,0
1248,3,1102,0
1249,3,1102,0
1250,4,1102,0
1251,4,1102,0
1252,5,1102,0
1253,5,1102,0
1254,1,1082,0
1255,1,1082,0
1256,1,1082,0
1257,2,1082,0
1258,2,1082,0
1259,2,1082,0
1260,3,1082,0
1261,3,1082,0
1262,3,1082,0
1263,4,1082,0
1264,4,1082,0
1265,5,1082,0
1266,5,1082,0
1267,1,1094,0
1268,1,1094,0
1269,1,1094,0
1270,2,1094,0
1271,2,1094,0
1272,2,1094,0
1273,3,1094,0
1274,3,1094,0
1275,3,1094,0
1276,4,1094,0
1277,4,1094,0
1278,5,1094,0
1279,5,1094,0
1280,1,1119,0
1281,1,1119,0
1282,1,1119,0
1283,2,1119,0
1284,2,1119,0
1285,2,1119,0
1286,3,1119,0
1287,3,1119,0
1288,3,1119,0
1289,4,1119,0
1290,4,1119,0
1291,5,1119,0
1292,5,1119,0
1293,1,1120,0
1294,1,1120,0
1295,1,1120,0
1296,2,1120,0
1297,2,1120,0
1298,2,1120,0
1299,3,1120,0
1300,3,1120,0
1301,3,1120,0
1302,4,1120,0
1303,4,1120,0
1304,5,1120,0
1305,5,1120,0
1306,1,1116,0
1307,1,1116,0
1308,1,1116,0
1309,2,1116,0
1310,2,1116,0
1311,2,1116,0
1312,3,1116,0
1313,3,1116,0
1314,3,1116,0
1315,4,1116,0
1316,4,1116,0
1317,5,1116,0
1318,5,1116,0
1319,1,1110,0
1320,1,1110,0
1321,1,1110,0
1322,2,1110,0
1323,2,1110,0
1324,2,1110,0
1325,3,1110,0
1326,3,1110,0
1327,3,1110,0
1328,4,1110,0
1329,4,1110,0
1330,5,1110,0
1331,5,1110,0
1332,1,1121,0
1333,1,1121,0
1334,1,1121,0
1335,2,1121,0
1336,2,1121,0
1337,2,1121,0
1338,3,1121,0
1339,3,1121,0
1340,3,1121,0
1341,4,1121,0
1342,4,1121,0
1343,5,1121,0
1344,5,1121,0
1345,1,1124,0
1346,1,1124,0
1347,1,1124,0
1348,2,1124,0
1349,2,1124,0
1350,2,1124,0
1351,3,1124,0
1352,3,1124,0
1353,3,1124,0
1354,4,1124,0
1355,4,1124,0
1356,5,1124,0
1357,5,1124,0
1358,1,1111,0
1359,1,1111,0
1360,1,1111,0
1361,2,1111,0
1362,2,1111,0
1363,2,1111,0
1364,3,1111,0
1365,3,1111,0
1366,3,1111,0
1367,4,1111,0
1368,4,1111,0
1369,5,1111,0
1370,5,1111,0
1371,1,1117,0
1372,1,1117,0
1373,1,1117,0
1374,2,1117,0
1375,2,1117,0
1376,2,1117,0
1377,3,1117,0
1378,3,1117,0
1379,3,1117,0
1380,4,1117,0
1381,4,1117,0
1382,5,1117,0
1383,5,1117,0
1384,1,1079,0
1385,1,1079,0
1386,1,1079,0
1387,2,1079,0
1388,2,1079,0
1389,2,1079,0
1390,3,1079,0
1391,3,1079,0
1392,3,1079,0
1393,4,1079,0
1394,4,1079,0
1395,5,1079,0
1396,5,1079,0
1397,1,1073,0
1398,1,1073,0
1399,1,1073,0
1400,2,1073,0
1401,2,1073,0
1402,2,1073,0
1403,3,1073,0
1404,3,1073,0
1405,3,1073,0
1406,4,1073,0
1407,4,1073,0
1408,5,1073,0
1409,5,1073,0
1410,1,1115,0
1411,1,1115,0
1412,1,1115,0
1413,2,1115,0
1414,2,1115,0
1415,2,1115,0
1416,3,1115,0
1417,3,1115,0
1418,3,1115,0
1419,4,1115,0
1420,4,1115,0
1421,5,1115,0
1422,5,1115,0
1423,1,1131,0
1424,1,1131,0
1425,1,1131,0
1426,2,1131,0
1427,2,1131,0
1428,2,1131,0
1429,3,1131,0
1430,3,1131,0
1431,3,1131,0
1432,4,1131,0
1433,4,1131,0
1434,5,1131,0
1435,5,1131,0
1436,1,1096,0
1437,1,1096,0
1438,1,1096,0
1439,2,1096,0
1440,2,1096,0
1441,2,1096,0
1442,3,1096,0
1443,3,1096,0
1444,3,1096,0
1445,4,1096,0
1446,4,1096,0
1447,5,1096,0
1448,5,1096,0
1449,1,1127,0
1450,1,1127,0
1451,1,1127,0
1452,2,1127,0
1453,2,1127,0
1454,2,1127,0
1455,3,1127,0
1456,3,1127,0
1457,3,1127,0
1458,4,1127,0
1459,4,1127,0
1460,5,1127,0
1461,5,1127,0
1462,1,1090,0
1463,1,1090,0
1464,1,1090,0
1465,2,1090,0
1466,2,1090,0
1467,2,1090,0
1468,3,1090,0
1469,3,1090,0
1470,3,1090,0
1471,4,1090,0
1472,4,1090,0
1473,5,1090,0
1474,5,1090,0
1475,1,1132,0
1476,1,1132,0
1477,1,1132,0
1478,2,1132,0
1479,2,1132,0
1480,2,1132,0
1481,3,1132,0
1482,3,1132,0
1483,3,1132,0
1484,4,1132,0
1485,4,1132,0
1486,5,1132,0
1487,5,1132,0
1488,1,1133,0
1489,1,1133,0
1490,1,1133,0
1491,2,1133,0
1492,2,1133,0
1493,2,1133,0
1494,3,1133,0
1495,3,1133,0
1496,3,1133,0
1497,4,1133,0
