id,round_id,chara_id,big_flag
837,5,1039,0
838,5,1039,0
839,5,1040,0
840,5,1040,0
841,5,1041,0
842,5,1041,0
843,5,1042,0
844,5,1042,0
845,5,1043,0
846,5,1043,0
847,5,1044,0
848,5,1044,0
849,5,1045,0
850,5,1045,0
851,5,1046,0
852,5,1046,0
853,5,1047,0
854,5,1047,0
855,5,1048,0
856,5,1048,0
857,5,1049,0
858,5,1049,0
859,5,1050,0
860,5,1050,0
861,5,1051,0
862,5,1051,0
863,5,1052,0
864,5,1052,0
865,5,1053,0
866,5,1053,0
867,5,1054,0
868,5,1054,0
869,5,1055,0
870,5,1055,0
871,5,1056,0
872,5,1056,0
873,5,1057,0
874,5,1057,0
875,5,1058,0
876,5,1058,0
877,5,1059,0
878,5,1059,0
879,5,1060,0
880,5,1060,0
881,5,1061,0
882,5,1061,0
883,5,1062,0
884,5,1062,0
885,5,1063,0
886,5,1063,0
887,5,1064,0
888,5,1064,0
889,5,1065,0
890,5,1065,0
891,5,1066,0
892,5,1066,0
893,5,1067,0
894,5,1067,0
895,5,1068,0
896,5,1068,0
897,5,1069,0
898,5,1069,0
899,5,1070,0
900,5,1070,0
901,5,1071,0
902,5,1071,0
903,5,1072,0
904,5,1072,0
907,5,1074,0
908,5,1074,0
911,5,1076,0
912,5,1076,0
913,1,0,0
914,2,0,0
915,3,0,0
916,4,0,0
917,5,0,0
918,1,1098,0
919,1,1098,0
920,2,1098,0
921,2,1098,0
922,2,1098,0
923,3,1098,0
924,3,1098,0
925,3,1098,0
926,4,1098,0
927,4,1098,0
928,5,1098,0
929,5,1098,0
930,1,1087,0
931,1,1087,0
932,2,1087,0
933,2,1087,0
934,2,1087,0
935,3,1087,0
936,3,1087,0
937,3,1087,0
938,4,1087,0
939,4,1087,0
940,5,1087,0
941,5,1087,0
942,1,1078,0
943,1,1078,0
944,2,1078,0
945,2,1078,0
946,2,1078,0
947,3,1078,0
948,3,1078,0
949,3,1078,0
950,4,1078,0
951,4,1078,0
952,5,1078,0
953,5,1078,0
954,1,1100,0
955,1,1100,0
956,2,1100,0
957,2,1100,0
958,2,1100,0
959,3,1100,0
960,3,1100,0
961,3,1100,0
962,4,1100,0
963,4,1100,0
964,5,1100,0
965,5,1100,0
966,1,1099,0
967,1,1099,0
968,2,1099,0
969,2,1099,0
970,2,1099,0
971,3,1099,0
972,3,1099,0
973,3,1099,0
974,4,1099,0
975,4,1099,0
976,5,1099,0
977,5,1099,0
978,1,1085,0
979,1,1085,0
980,2,1085,0
981,2,1085,0
982,2,1085,0
983,3,1085,0
984,3,1085,0
985,3,1085,0
986,4,1085,0
987,4,1085,0
988,5,1085,0
989,5,1085,0
990,1,1083,0
991,1,1083,0
992,2,1083,0
993,2,1083,0
994,2,1083,0
995,3,1083,0
996,3,1083,0
997,3,1083,0
998,4,1083,0
999,4,1083,0
1000,5,1083,0
1001,5,1083,0
1002,1,1105,0
1003,1,1105,0
1004,2,1105,0
1005,2,1105,0
1006,2,1105,0
1007,3,1105,0
1008,3,1105,0
1009,3,1105,0
1010,4,1105,0
1011,4,1105,0
1012,5,1105,0
1013,5,1105,0
1014,1,1106,0
1015,1,1106,0
1016,2,1106,0
1017,2,1106,0
1018,2,1106,0
1019,3,1106,0
1020,3,1106,0
1021,3,1106,0
1022,4,1106,0
1023,4,1106,0
1024,5,1106,0
1025,5,1106,0
1026,1,1084,0
1027,1,1084,0
1028,2,1084,0
1029,2,1084,0
1030,2,1084,0
1031,3,1084,0
1032,3,1084,0
1033,3,1084,0
1034,4,1084,0
1035,4,1084,0
1036,5,1084,0
1037,5,1084,0
1038,1,1104,0
1039,1,1104,0
1040,2,1104,0
1041,2,1104,0
1042,2,1104,0
1043,3,1104,0
1044,3,1104,0
1045,3,1104,0
1046,4,1104,0
1047,4,1104,0
1048,5,1104,0
1049,5,1104,0
1050,1,1077,0
1051,1,1077,0
1052,2,1077,0
1053,2,1077,0
1054,2,1077,0
1055,3,1077,0
1056,3,1077,0
1057,3,1077,0
1058,4,1077,0
1059,4,1077,0
1060,5,1077,0
1061,5,1077,0
1062,1,1093,0
1063,1,1093,0
1064,2,1093,0
1065,2,1093,0
1066,2,1093,0
1067,3,1093,0
1068,3,1093,0
1069,3,1093,0
1070,4,1093,0
1071,4,1093,0
1072,5,1093,0
1073,5,1093,0
1074,1,1086,0
1075,1,1086,0
1076,2,1086,0
1077,2,1086,0
1078,2,1086,0
1079,3,1086,0
1080,3,1086,0
1081,3,1086,0
1082,4,1086,0
1083,4,1086,0
1084,5,1086,0
1085,5,1086,0
1086,1,1107,0
1087,1,1107,0
1088,2,1107,0
1089,2,1107,0
1090,2,1107,0
1091,3,1107,0
1092,3,1107,0
1093,3,1107,0
1094,4,1107,0
1095,4,1107,0
1096,5,1107,0
1097,5,1107,0
1098,1,1088,0
1099,1,1088,0
1100,2,1088,0
1101,2,1088,0
1102,2,1088,0
1103,3,1088,0
1104,3,1088,0
1105,3,1088,0
1106,4,1088,0
1107,4,1088,0
1108,5,1088,0
1109,5,1088,0
1110,1,1089,0
1111,1,1089,0
1112,2,1089,0
1113,2,1089,0
1114,2,1089,0
1115,3,1089,0
1116,3,1089,0
1117,3,1089,0
1118,4,1089,0
1119,4,1089,0
1120,5,1089,0
1121,5,1089,0
1122,1,1091,0
1123,1,1091,0
1124,2,1091,0
1125,2,1091,0
1126,2,1091,0
1127,3,1091,0
1128,3,1091,0
1129,3,1091,0
1130,4,1091,0
1131,4,1091,0
1132,5,1091,0
1133,5,1091,0
1134,1,1108,0
1135,1,1108,0
1136,2,1108,0
1137,2,1108,0
1138,2,1108,0
1139,3,1108,0
1140,3,1108,0
1141,3,1108,0
1142,4,1108,0
1143,4,1108,0
1144,5,1108,0
1145,5,1108,0
1146,1,1080,0
1147,1,1080,0
1148,2,1080,0
1149,2,1080,0
1150,2,1080,0
1151,3,1080,0
1152,3,1080,0
1153,3,1080,0
1154,4,1080,0
1155,4,1080,0
1156,5,1080,0
1157,5,1080,0
1158,1,1109,0
1159,1,1109,0
1160,2,1109,0
1161,2,1109,0
1162,2,1109,0
1163,3,1109,0
1164,3,1109,0
1165,3,1109,0
1166,4,1109,0
1167,4,1109,0
1168,5,1109,0
1169,5,1109,0
1170,1,1102,0
1171,1,1102,0
1172,2,1102,0
1173,2,1102,0
1174,2,1102,0
1175,3,1102,0
1176,3,1102,0
1177,3,1102,0
1178,4,1102,0
1179,4,1102,0
1180,5,1102,0
1181,5,1102,0
1182,1,1082,0
1183,1,1082,0
1184,2,1082,0
1185,2,1082,0
1186,2,1082,0
1187,3,1082,0
1188,3,1082,0
1189,3,1082,0
1190,4,1082,0
1191,4,1082,0
1192,5,1082,0
1193,5,1082,0
1194,1,1094,0
1195,1,1094,0
1196,2,1094,0
1197,2,1094,0
1198,2,1094,0
1199,3,1094,0
1200,3,1094,0
1201,3,1094,0
1202,4,1094,0
1203,4,1094,0
1204,5,1094,0
1205,5,1094,0
1206,1,1119,0
1207,1,1119,0
1208,2,1119,0
1209,2,1119,0
1210,2,1119,0
1211,3,1119,0
1212,3,1119,0
1213,3,1119,0
1214,4,1119,0
1215,4,1119,0
1216,5,1119,0
1217,5,1119,0
1218,1,1120,0
1219,1,1120,0
1220,2,1120,0
1221,2,1120,0
1222,2,1120,0
1223,3,1120,0
1224,3,1120,0
1225,3,1120,0
1226,4,1120,0
1227,4,1120,0
1228,5,1120,0
1229,5,1120,0
1230,1,1116,0
1231,1,1116,0
1232,2,1116,0
1233,2,1116,0
1234,2,1116,0
1235,3,1116,0
1236,3,1116,0
1237,3,1116,0
1238,4,1116,0
1239,4,1116,0
1240,5,1116,0
1241,5,1116,0
1242,1,1110,0
1243,1,1110,0
1244,2,1110,0
1245,2,1110,0
1246,2,1110,0
1247,3,1110,0
1248,3,1110,0
1249,3,1110,0
1250,4,1110,0
1251,4,1110,0
1252,5,1110,0
1253,5,1110,0
1254,1,1121,0
1255,1,1121,0
1256,2,1121,0
1257,2,1121,0
1258,2,1121,0
1259,3,1121,0
1260,3,1121,0
1261,3,1121,0
1262,4,1121,0
1263,4,1121,0
1264,5,1121,0
1265,5,1121,0
1266,1,1124,0
1267,1,1124,0
1268,2,1124,0
1269,2,1124,0
1270,2,1124,0
1271,3,1124,0
1272,3,1124,0
1273,3,1124,0
1274,4,1124,0
1275,4,1124,0
1276,5,1124,0
1277,5,1124,0
1278,1,1111,0
1279,1,1111,0
1280,2,1111,0
1281,2,1111,0
1282,2,1111,0
1283,3,1111,0
1284,3,1111,0
1285,3,1111,0
1286,4,1111,0
1287,4,1111,0
1288,5,1111,0
1289,5,1111,0
1290,1,1117,0
1291,1,1117,0
1292,2,1117,0
1293,2,1117,0
1294,2,1117,0
1295,3,1117,0
1296,3,1117,0
1297,3,1117,0
1298,4,1117,0
1299,4,1117,0
1300,5,1117,0
1301,5,1117,0
1302,1,1079,0
1303,1,1079,0
1304,2,1079,0
1305,2,1079,0
1306,2,1079,0
1307,3,1079,0
1308,3,1079,0
1309,3,1079,0
1310,4,1079,0
1311,4,1079,0
1312,5,1079,0
1313,5,1079,0
1314,1,1073,0
1315,1,1073,0
1316,2,1073,0
1317,2,1073,0
1318,2,1073,0
1319,3,1073,0
1320,3,1073,0
1321,3,1073,0
1322,4,1073,0
1323,4,1073,0
1324,5,1073,0
1325,5,1073,0
1326,1,1115,0
1327,1,1115,0
1328,2,1115,0
1329,2,1115,0
1330,2,1115,0
1331,3,1115,0
1332,3,1115,0
1333,3,1115,0
1334,4,1115,0
1335,4,1115,0
1336,5,1115,0
1337,5,1115,0
1338,1,1131,0
1339,1,1131,0
1340,2,1131,0
1341,2,1131,0
1342,2,1131,0
1343,3,1131,0
1344,3,1131,0
1345,3,1131,0
1346,4,1131,0
1347,4,1131,0
1348,5,1131,0
1349,5,1131,0
1350,1,1096,0
1351,1,1096,0
1352,2,1096,0
1353,2,1096,0
1354,2,1096,0
1355,3,1096,0
1356,3,1096,0
1357,3,1096,0
1358,4,1096,0
1359,4,1096,0
1360,5,1096,0
1361,5,1096,0
1362,1,1127,0
1363,1,1127,0
1364,2,1127,0
1365,2,1127,0
1366,2,1127,0
1367,3,1127,0
1368,3,1127,0
1369,3,1127,0
1370,4,1127,0
1371,4,1127,0
1372,5,1127,0
1373,5,1127,0
1374,1,1090,0
1375,1,1090,0
1376,2,1090,0
1377,2,1090,0
1378,2,1090,0
1379,3,1090,0
1380,3,1090,0
1381,3,1090,0
1382,4,1090,0
1383,4,1090,0
1384,5,1090,0
1385,5,1090,0
1386,1,1132,0
1387,1,1132,0
1388,2,1132,0
1389,2,1132,0
1390,2,1132,0
1391,3,1132,0
1392,3,1132,0
1393,3,1132,0
1394,4,1132,0
1395,4,1132,0
1396,5,1132,0
1397,5,1132,0
1398,1,1133,0
1399,1,1133,0
1400,2,1133,0
1401,2,1133,0
1402,2,1133,0
1403,3,1133,0
1404,3,1133,0
1405,3,1133,0
1406,4,1133,0
1407,4,1133,0
1408,5,1133,0
1409,5,1133,0
1410,1,1113,0
1411,1,1113,0
1412,2,1113,0
1413,2,1113,0
1414,2,1113,0
1415,3,1113,0
1416,3,1113,0
1417,3,1113,0
1418,4,1113,0
1419,4,1113,0
1420,5,1113,0
1421,5,1113,0
1422,1,1097,0
1423,1,1097,0
1424,2,1097,0
1425,2,1097,0
1426,2,1097,0
1427,3,1097,0
1428,3,1097,0
1429,3,1097,0
1430,4,1097,0
1431,4,1097,0
1432,5,1097,0
1433,5,1097,0
1434,1,1081,0
1435,1,1081,0
1436,2,1081,0
1437,2,1081,0
1438,2,1081,0
1439,3,1081,0
1440,3,1081,0
1441,3,1081,0
1442,4,1081,0
1443,4,1081,0
1444,5,1081,0
1445,5,1081,0
1446,1,1095,0
1447,1,1095,0
1448,2,1095,0
1449,2,1095,0
1450,2,1095,0
1451,3,1095,0
1452,3,1095,0
1453,3,1095,0
1454,4,1095,0
1455,4,1095,0
1456,5,1095,0
1457,5,1095,0
1458,1,1092,0
1459,1,1092,0
1460,2,1092,0
1461,2,1092,0
1462,2,1092,0
1463,3,1092,0
1464,3,1092,0
1465,3,1092,0
1466,4,1092,0
1467,4,1092,0
1468,5,1092,0
1469,5,1092,0
1470,1,1114,0
1471,1,1114,0
1472,2,1114,0
1473,2,1114,0
1474,2,1114,0
1475,3,1114,0
1476,3,1114,0
1477,3,1114,0
1478,4,1114,0
1479,4,1114,0
1480,5,1114,0
1481,5,1114,0
1482,1,1135,0
1483,1,1135,0
1484,2,1135,0
1485,2,1135,0
1486,2,1135,0
1487,3,1135,0
1488,3,1135,0
1489,3,1135,0
1490,4,1135,0
1491,4,1135,0
1492,5,1135,0
1493,5,1135,0
1494,1,1137,0
1495,1,1137,0
1496,2,1137,0
1497,2,1137,0
1498,2,1137,0
1499,3,1137,0
1500,3,1137,0
1501,3,1137,0
1502,4,1137,0
1503,4,1137,0
1504,5,1137,0
1505,5,1137,0
1506,1,1103,0
1507,1,1103,0
1508,2,1103,0
1509,2,1103,0
1510,2,1103,0
1511,3,1103,0
1512,3,1103,0
1513,3,1103,0
1514,4,1103,0
1515,4,1103,0
1516,5,1103,0
1517,5,1103,0
1518,1,1129,0
